noyes,id,bdb,cle,kbc,og,vuu,gb,xxp,rao,at,mt,lf,zq,zf,ihj,ptj,fq
no,339227,cu,fpj,zl,je,3.32,0,ndk,e2,urz,1.3,xp,10.001227,1.38495818581746,0.374171,1.77201512912828,bhe
no,538948,dt,fpj,wh,kc,3.32,0,ndk,e2,ghz,0.4,xp,6.7131256,1.40742880178509,0.400004,1.92974981831334,bhe
no,463438,dt,fpj,wh,kc,1.41,0,ptn,e2,urz,0.2,xp,4.1257811,1.30495796787837,0.316071,1.45610356936088,ntg
no,530920,rh,rmv,zl,kc,3,0,ndk,e2,zgp,0.8,rw,2.5648808,1.42860075135163,0.447206,2.02734959739416,bhe
no,321914,be,fpj,uz,kc,3.16,0,ndk,e2,zgp,0.3,rw,2.0515102,1.35833863709556,0.316226,1.64516374513786,ntg
no,131272,dt,fpj,wh,kc,1.73,0,ndk,e2,ghz,0.7,wp,12.820684,1.4031210182804,0.399874,1.61811654343516,bhe
yes,349511,xy,cqy,wh,kc,3.32,1,ndk,e2,urz,0.2,xp,3.4822142,1.28878929095102,0.316226,1.67169157577075,bhe
no,366230,mf,fpj,zl,kc,3.74,0,ndk,e2,ghz,0,rw,5.2024252,1.324197636054,0.400004,1.92150917199354,bhe
no,546894,xy,fpj,zl,kc,3.61,0,ndk,e2,ghz,0.3,xp,8.0063273,1.352134400937,0.316226,1.77964235055182,bhe
no,572219,xy,fpj,sv,kc,3,0,ndk,e2,urz,0.3,rw,8.5165545,1.36661320093954,0.374171,1.6718178569657,akk
no,185645,cu,fpj,wh,kc,3.32,1,ndk,e2,urz,0.4,rw,5.7726533,1.37081670414263,0.400004,1.74073737803727,bhe
no,480512,xy,fpj,zl,kc,3.61,0,ndk,e2,zgp,0.7,rw,10.337698,1.36877637165667,0.316226,1.75239156762809,akk
yes,475310,xy,cqy,wh,je,3.32,0,ndk,e2,ghz,0.5,ii,11.452266,1.37416972974932,0.447206,1.9499307028671,bhe
yes,156923,xy,fpj,wh,je,3.74,1,ndk,e8,urz,0,xp,9.7795877,1.37801536275304,0.387302,1.89695907841282,bhe
no,288808,mf,fpj,sv,je,3.61,0,ndk,e2,ghz,0.3,rw,7.1639974,1.38601223627056,0.374171,1.85395529468875,akk
yes,316393,cu,cqy,wh,kc,3.74,0,ndk,e5,zgp,0.2,xp,9.893107,1.4,0.447206,2.15858840656933,akk
no,446440,cu,fpj,wh,kc,2.83,0,ptn,e2,urz,0,xp,6.8019101,1.35833863709556,0.316226,1.58955084229096,ntg
no,82820,be,fpj,ld,kc,3.46,1,ndk,e2,zgp,1.2,rw,5.6949011,1.50249352676247,0.469049,2.71789069835129,akk
no,224186,xy,fpj,wh,kc,3,0,ndk,e2,urz,0.1,rw,1.6127572,1.41664853039342,0.374171,1.6624533887503,ywh
no,425792,dt,fpj,zl,kc,3,0,ndk,e2,ghz,1.2,xp,2.6583878,1.36193976451244,0.316226,1.63814292251872,bhe
yes,414616,eb,afs,mo,kc,2.45,0,ptn,e2,ghz,0.4,xp,12.802366,1.30330893386272,0.316071,1.54251831867815,ntg
no,503045,xy,fpj,kd,kc,0,0,ndk,e2,urz,0,xp,5.0630817,1.36877637165667,0.446991,1.50186692027913,akk
yes,76626,xy,fpj,wh,kc,3.46,1,ndk,e2,urz,0.4,ii,4.8706549,1.47009853742403,0.447206,2.05282473231281,bhe
no,135085,rh,fpj,wh,je,2,0,ptn,e2,urz,0.2,wp,5.5423981,1.36153384487713,0.316226,1.5855483339833,akk
no,261724,cu,cqy,uz,je,3.61,0,ndk,e2,urz,0.4,rw,0.93792733,1.36673821061022,0.316226,1.71496825499736,akk
no,504232,xy,fpj,zl,je,3.61,1,ndk,e2,urz,0,xp,6.3554101,1.33150298216373,0.400004,2.05751989270889,akk
no,505628,cu,afs,zl,je,3,0,ndk,e2,urz,0.6,xp,6.9281942,1.28878929095102,0.316226,1.61646871559613,ntg
no,318210,xy,fpj,wh,je,3.61,1,ndk,e2,ghz,0.1,xp,11.103297,1.32481276264143,0.316226,1.82465069820912,akk
no,247299,cu,fpj,uz,kc,3.61,1,ndk,e2,ghz,1,rw,0.66579325,1.41012352052602,0.387302,1.9473678071028,akk
no,505921,eb,fpj,zl,kc,3.61,1,ndk,e2,urz,0.5,xp,9.4823087,1.4,0.447206,2.14202914217241,akk
no,110704,xy,fpj,wh,kc,3.74,0,ndk,e2,urz,0.2,xp,5.1624106,1.35833863709556,0.316226,1.81446260803648,bhe
no,325737,be,fpj,uz,je,3.32,0,ndk,e2,urz,0.5,rw,8.1766787,1.52048382666226,0.447206,2.00542861860151,bhe
yes,380828,xy,fpj,zl,kc,3.74,1,ndk,e6,zgp,1.2,xp,8.4408275,1.36014125005774,0.447206,2.1687697385393,bhe
no,155333,rh,fpj,wh,je,0,0,ndk,e2,ghz,0.2,xp,8.0105314,1.39749929124711,0.399369,1.5398838456362,akk
no,388729,dt,fpj,wh,je,3.74,1,ptn,e2,urz,0.5,xp,4.3820415,1.29916821131066,0.316226,1.70086187426254,ntg
no,25922,xy,fpj,wh,kc,3.46,0,ndk,e3,urz,0.1,xp,9.041103,1.37549098080702,0.316226,1.74676436005717,akk
no,573220,xy,cqy,wh,kc,3.61,0,ndk,e2,urz,0,xp,5.5727151,1.34728121567602,0.316226,1.74364617689222,ntg
yes,185483,rh,fpj,wh,kc,3.16,0,ndk,e3,zgp,0.2,xp,3.9659352,1.35833863709556,0.316226,1.62584500121534,ntg
no,515547,rh,fpj,wh,kc,2.83,0,ndk,e2,urz,0.3,wp,3.2831252,1.33764475502535,0.400004,1.69456343547133,akk
no,309889,xy,fpj,wh,kc,2.83,0,ndk,e2,zgp,0.2,xp,9.9584468,1.30166454395918,0.316226,1.60588167728415,bhe
yes,316137,cu,afs,zl,kc,3.46,0,ndk,e4,zgp,1.7,xp,5.615815,1.38483881264338,0.400004,1.84056001442211,bhe
no,165052,cu,fpj,uz,kc,3.46,0,ndk,e2,zgp,0.2,rw,8.7282724,1.38495818581746,0.374171,1.81421584777387,bhe
yes,274109,rz,fpj,uz,kc,3.16,0,ndk,e2,urz,0.4,rw,6.430713,1.42167012084437,0.400004,1.75052355119169,akk
no,495301,xy,fpj,zl,kc,3.61,0,ndk,e2,urz,0.4,xp,7.0328628,1.36153384487713,0.316226,1.74069057407132,bhe
no,514221,xy,fpj,sv,kc,2.45,0,ndk,e2,urz,0,rw,6.0132346,1.38613111901209,0.374171,1.64030413242379,bhe
yes,414894,cu,fpj,wh,kc,3.61,0,ndk,e6,ghz,0,rw,2.9259772,1.36877637165667,0.316226,1.76748232255339,akk
yes,272906,mf,cqy,wg,je,3.61,1,ndk,e2,urz,0,rw,3.8027594,1.44406792545186,0.447206,2.45229647180669,akk
no,431428,xy,cqy,wh,je,2.45,0,ndk,e2,urz,0,xp,7.3997868,1.38613111901209,0.374171,1.62600006277719,bhe
yes,186730,xy,cqy,wg,kc,3.74,1,ndk,e2,zgp,0.6,rw,2.1325186,1.36606015258401,0.360557,1.8733101087153,akk
yes,133473,rh,fpj,zl,kc,3.16,1,ndk,e2,urz,0.5,rw,2.5460965,1.28982506362116,0.316226,1.62004186113353,bhe
yes,75514,xy,cqy,zl,kc,3.16,1,ndk,e2,zgp,0.8,xp,9.2697586,1.41893084879168,0.424271,1.83543220564112,ywh
no,499239,xy,fpj,wh,je,1,0,ndk,e8,urz,0.2,xp,3.6732631,1.352134400937,0.315278,1.45198871941339,bhe
no,168303,dt,fpj,uz,kc,2.65,0,ptn,e2,zgp,0,rw,7.3157662,1.40619401649356,0.447206,1.71929875737547,bhe
no,114041,rh,afs,wh,kc,1.41,0,ndk,e2,urz,0.2,xp,7.4080278,1.36742584832425,0.316071,1.55722764743858,bhe
no,224360,eb,cqy,wh,je,3.46,0,ndk,e2,urz,0,xp,7.2547344,1.36633978958922,0.400004,1.82319909776462,bhe
no,554009,eb,fpj,wh,kc,2.83,0,ndk,e2,zgp,0.2,xp,3.362888,1.32924142965554,0.316226,1.62741050335729,bhe
no,276945,dt,fpj,sv,kc,3.32,1,ndk,e2,urz,1.1,rw,8.6802159,1.4034893280513,0.424271,1.92057222495942,bhe
no,263844,dt,fpj,zl,je,3.61,0,ndk,e2,ghz,0,xp,8.8628321,1.35042489426254,0.400004,2.06008422578676,bhe
no,370246,xy,cqy,kd,kc,3.46,0,ndk,e2,urz,0.2,xp,10.606516,1.29445233005937,0.316226,1.68439720597006,bhe
no,42425,rz,fpj,sv,kc,3.74,1,ndk,e2,urz,0,rw,3.2692291,1.37947668203965,0.316226,1.85289222482915,akk
no,28464,xy,fpj,uz,kc,2.45,0,ndk,e2,urz,0.3,rw,4.5547391,1.37443299498061,0.316071,1.62775146395502,bhe
no,113092,xy,fpj,uz,kc,3.32,1,ndk,e2,zgp,0,rw,2.0534091,1.38601223627056,0.374171,1.8002517644157,bhe
no,387524,xy,afs,wh,kc,3.61,1,ndk,e2,urz,0.4,xp,3.0395275,1.38483881264338,0.316226,1.78500925101415,bhe
no,366964,xy,fpj,wh,kc,3.74,0,ndk,e2,urz,0.4,xp,4.8934069,1.32078103472952,0.316226,1.88391815583624,akk
yes,322766,rh,fpj,zl,kc,2.45,0,ndk,e2,ghz,0.3,xp,1.9932485,1.3774821413322,0.447206,1.75981933239834,akk
yes,591929,xy,rmv,wg,kc,3.61,1,ndk,e2,urz,0.2,rw,5.7208181,1.41218312764452,0.400004,2.0886304321714,akk
no,530983,xy,fpj,wh,kc,3.32,0,ndk,e2,urz,0,xp,5.5213699,1.3774821413322,0.447206,1.89027729710421,akk
no,242331,rh,fpj,wh,je,2.45,0,ndk,e2,zgp,0.2,xp,8.5098611,1.32000231517414,0.400004,1.74111603466835,bhe
no,20309,rh,fpj,kd,kc,3.16,0,ndk,e2,urz,0.2,rw,13.351474,1.30083230545165,0.316226,1.6702857302856,akk
no,303797,xy,cqy,sv,kc,3.32,0,ndk,e2,urz,0.4,rw,0.11161937,1.36661320093954,0.374171,1.70152432187433,akk
no,307349,xy,fpj,kd,kc,2.65,1,ndk,e2,zgp,0,wp,0.41676615,1.3286269607905,0.316226,1.63405426990678,akk
no,460503,xy,fpj,wh,kc,3.61,0,ndk,e2,urz,0,xp,2.1553597,1.30708611504946,0.374171,1.83020046021849,bhe
no,287408,xy,fpj,wh,kc,2,0,ndk,e2,ghz,0.4,xp,8.5005329,1.3368907018789,0.316071,1.5587890929116,ntg
no,3483,rh,fpj,sv,kc,3.32,0,ndk,e2,urz,0,rw,8.7601271,1.38871121270789,0.374171,1.71008811187914,bhe
yes,114086,dt,fpj,zl,je,3.32,1,ndk,e2,ghz,0.2,xp,6.9189999,1.42602825893055,0.529156,2.1927261723523,akk
no,73038,dt,fpj,zl,je,2,0,ndk,e2,urz,0.3,xp,2.4659669,1.38079399637577,0.374171,1.67411459248855,bhe
no,296134,rh,fpj,wh,kc,2,0,ndk,e2,urz,0.3,wp,7.3087255,1.36877637165667,0.315588,1.5591917681364,akk
no,461749,rh,cqy,kd,kc,0,0,ndk,e2,urz,0.2,xp,2.2143777,1.31623125270548,0.446991,1.47248866147182,ntg
no,397878,be,rmv,ld,kc,3.32,1,ndk,e2,zgp,0.7,rw,4.0200787,1.37455885815835,0.316226,1.75872671422352,ntg
no,232149,xy,fpj,zl,kc,3.61,0,ndk,e2,zgp,0.2,xp,3.2599554,1.33764475502535,0.400004,1.85608343935069,akk
no,543994,rh,fpj,zl,kc,3.32,0,ptn,e2,ghz,0.6,ii,5.1641003,1.41291682885743,0.424271,1.82275548807808,bhe
no,548670,rh,fpj,wh,je,2,0,ptn,e2,ghz,0.2,xp,4.9097191,1.37081670414263,0.424271,1.57285803528304,bhe
no,338304,xy,fpj,zl,kc,3.74,0,ndk,e2,urz,0.2,xp,3.5917953,1.28878929095102,0.316226,1.77000462416194,bhe
no,183218,cu,fpj,wh,kc,3.46,0,ndk,e2,zgp,0.3,rw,2.1479024,1.34985359130219,0.400004,1.7909043816392,bhe
no,237337,dt,fpj,uz,kc,3.61,0,ndk,e2,ghz,0.9,rw,4.0285086,1.39749929124711,0.400004,1.97690825452916,bhe
no,414525,cu,fpj,sv,kc,2.83,0,ptn,e2,urz,0.2,rw,3.6028511,1.39242862930839,0.374171,1.68623958494872,akk
yes,462264,xy,cqy,wh,kc,2.83,0,ndk,e2,ghz,0.2,xp,4.2926107,1.42461575003796,0.447206,1.77745135920619,bhe
no,324294,rh,fpj,wh,kc,1.41,0,ndk,e2,ghz,0,xp,0.55054036,1.36606015258401,0.315588,1.53209273323872,bhe
no,13768,cu,fpj,uz,kc,3.32,0,ndk,e2,urz,0.4,xp,10.377079,1.38495818581746,0.374171,1.79393763979278,bhe
yes,141078,mf,fpj,wr,kc,3.32,0,ptn,e2,urz,0.3,xp,7.2146458,1.32000231517414,0.400004,1.93581190303825,bhe
no,559903,cu,fpj,sv,je,3.32,0,ndk,e2,zgp,0.3,rw,7.8896779,1.37455885815835,0.316226,1.74982135951674,ntg
no,437861,xy,fpj,zl,kc,3.61,0,ndk,e2,urz,0.3,ii,9.0176168,1.3507076423861,0.424271,1.88889219496728,akk
no,265635,cu,fpj,wh,kc,2.83,0,ndk,e2,urz,0.3,xp,1.6663951,1.39268400021569,0.374171,1.6602681836503,bhe
no,220326,xy,afs,zl,je,3.61,0,ndk,e6,zgp,0.9,rw,8.436611,1.33075419135778,0.374171,1.87167763322613,akk
no,477560,xy,cqy,zl,kc,3.16,0,ndk,e2,urz,0,xp,9.0398469,1.352134400937,0.316226,1.62451943175223,bhe
no,243618,xy,fpj,wh,kc,3.74,0,ndk,e2,zgp,0.2,xp,1.4657268,1.33045993821541,0.374171,1.83916069792854,ywh
yes,458759,xy,fpj,wh,kc,3.61,0,ptn,e8,zgp,0.3,xp,6.2677732,1.43531412109523,0.500008,2.39614880198978,akk
yes,198578,xy,cqy,zl,je,3.46,0,ndk,e2,urz,0.4,ii,9.2993314,1.41012352052602,0.400004,2.19319733255625,akk
no,456890,cu,fpj,wh,kc,3.61,0,ndk,e2,zgp,0.3,xp,9.3431836,1.36153384487713,0.316226,1.74924770465114,bhe
no,382501,dt,cqy,wh,je,0,0,ndk,e2,urz,0.5,wp,3.9293836,1.36673821061022,0.3995,1.48977247465908,bhe
no,132004,xy,fpj,wh,kc,3.61,0,ndk,e2,zgp,0.2,xp,6.3962068,1.30330893386272,0.316226,1.74568010624565,akk
no,532276,cu,fpj,zl,je,2.24,0,ndk,e2,ghz,0.7,xp,6.7492542,1.37814391700017,0.387302,1.71938747330526,bhe
no,343001,cu,fpj,wh,kc,0,0,ndk,e2,ghz,0.2,xp,3.8545966,1.36055998515765,0.399369,1.3873903210241,ntg
no,233184,rh,fpj,wh,kc,2,0,ndk,e2,zgp,0.2,xp,5.3331977,1.37443299498061,0.316071,1.57600588994225,ntg
no,402589,rh,cqy,zl,je,3.61,0,ndk,e2,urz,0,rw,4.745053,1.36153384487713,0.316226,1.76684685071247,bhe
no,406510,cu,fpj,wh,kc,3.32,0,ndk,e2,zgp,0.1,xp,2.3360527,1.36193976451244,0.316226,1.67552187241989,bhe
no,151926,xy,cqy,uz,kc,3.32,0,ndk,e2,urz,0.6,rw,8.1190171,1.39075960119737,0.374171,1.72776977212769,ntg
no,145458,eb,fpj,sv,kc,3,1,ndk,e2,ghz,1.2,rw,1.3065125,1.38210771151283,0.374171,1.83925965300274,bhe
yes,524126,cu,fpj,zl,kc,3.61,0,ptn,e2,urz,0.3,xp,2.3676127,1.35860497386404,0.424271,2.23369218143801,akk
no,452779,xy,fpj,wh,je,3.16,0,ndk,e2,urz,0.2,xp,2.6210189,1.35833863709556,0.316226,1.65584298124356,bhe
no,541084,cu,afs,sv,je,3.46,0,ndk,e2,urz,0,rw,9.1002157,1.36193976451244,0.316226,1.67876132818682,bhe
no,293814,dt,cqy,zl,kc,3.32,0,ndk,e2,ghz,0.2,xp,8.88932,1.38871121270789,0.374171,1.72117927986295,bhe
no,398610,rh,fpj,wh,kc,3.16,0,ptn,e2,urz,0.2,wp,1.2727212,1.30166454395918,0.316226,1.65688616208254,bhe
no,375337,cu,fpj,wh,kc,2.65,0,ndk,e2,ghz,0.3,xp,4.1989299,1.36153384487713,0.316226,1.5977673280769,bhe
no,423258,xy,fpj,wh,je,3.16,0,ndk,e2,urz,0.4,xp,7.0655314,1.30330893386272,0.316226,1.62383860832015,akk
no,299491,cu,cqy,sv,kc,3.61,0,ndk,e2,urz,0.2,rw,8.4748314,1.36633978958922,0.400004,1.81249682436423,bhe
no,67062,cu,fpj,zl,kc,3.46,0,ptn,e2,urz,0.5,ii,8.8249555,1.42308194478187,0.39975,1.7816791392071,ywh
no,457285,dt,fpj,zl,kc,3.61,1,ndk,e2,ghz,0,xp,11.132359,1.50100414550119,0.374171,1.84314759570962,bhe
yes,72656,rh,fpj,wr,kc,3.32,0,ndk,e6,zgp,0.4,xp,8.2114682,1.29445233005937,0.316226,1.69227281564629,bhe
no,215200,cu,cqy,wh,je,3.46,0,ndk,e2,zgp,0.3,xp,3.1008015,1.38871121270789,0.374171,1.75358118048711,bhe
no,559329,be,fpj,sv,kc,3.61,1,ndk,e2,zgp,0.5,rw,3.5877298,1.37455885815835,0.316226,1.8496204871949,bhe
no,300327,xy,fpj,sv,kc,0,0,ndk,e2,zgp,0.2,rw,5.4369643,1.38405389281312,0.3995,1.45158573397015,ywh
no,299697,eb,fpj,wh,kc,3.16,0,ndk,e2,urz,0,xp,5.2668259,1.46259946884002,0.447206,2.00894745928034,bhe
yes,172076,cu,cqy,wh,kc,0,0,ndk,e1,urz,0.3,xp,6.2449683,1.35495744774953,0.316226,1.39902321037344,bhe
no,365517,xy,cqy,uz,kc,3.61,1,ndk,e2,urz,0,rw,5.9289244,1.49496839862071,0.489894,2.20424034384181,akk
no,595087,dt,fpj,wh,kc,3.46,0,ndk,e2,ghz,0.7,xp,3.4049574,1.39075960119737,0.374171,1.74539012976793,bhe
no,50680,xy,cqy,sv,je,3.61,0,ndk,e2,urz,0.3,rw,11.313269,1.34728121567602,0.316226,1.67469610382812,ntg
no,481409,dt,cqy,sv,kc,3.46,1,ndk,e2,ghz,0.5,rw,2.8948788,1.39875477868886,0.374171,1.75257932249388,akk
no,477795,xy,fpj,zl,je,3.16,0,ndk,e2,urz,0,xp,2.8854503,1.36877637165667,0.316226,1.62539927924942,akk
no,301013,rz,afs,zl,kc,3.16,1,ndk,e2,zgp,1.6,xp,7.5878297,1.33090462697813,0.400004,1.77929810760059,bhe
no,82003,eb,fpj,zl,kc,2.24,0,ndk,e2,zgp,1.3,xp,5.9417905,1.30199544811699,0.316226,1.51563820663453,ntg
yes,492117,rh,cqy,wg,kc,3,1,ndk,e8,urz,0.4,rw,8.8105192,1.36851015521846,0.316226,1.64817245036426,bhe
yes,557718,dt,fpj,fv,kc,3.16,0,ndk,e2,urz,0.3,rw,3.3678352,1.41593397842474,0.424271,1.8928042791495,bhe
no,39136,eb,fpj,uz,kc,2.83,0,ndk,e2,urz,0.7,rw,7.8233029,1.38210771151283,0.316226,1.66212348482487,akk
no,474486,xy,fpj,uz,je,3,1,ndk,e2,ghz,0,rw,9.269479,1.42719071212947,0.400004,1.77397722696782,bhe
no,30721,mf,fpj,wh,je,0,0,ndk,e4,urz,0.2,wp,1.4368528,1.41857307596627,0.39975,1.47692356198968,akk
no,44190,eb,fpj,zl,kc,1.73,0,ndk,e2,urz,0.2,xp,7.0066536,1.352134400937,0.315278,1.50004571181741,bhe
no,291494,cu,cqy,wh,kc,2.83,0,ndk,e2,ghz,0.2,xp,0.57853653,1.41109719728298,0.447206,1.72856983357463,akk
no,114716,rh,fpj,zl,je,2,0,ptn,e2,urz,0.2,xp,7.8876485,1.39585019444349,0.424271,1.7225902392229,akk
no,9880,xy,fpj,sv,kc,2.45,0,ndk,e2,zgp,0.2,rw,0.58664651,1.41109719728298,0.446991,1.70738605431677,akk
yes,474931,rh,afs,zl,kc,3.46,0,ndk,e2,urz,0.3,xp,2.0156567,1.36193976451244,0.316226,1.70018948437222,bhe
no,137166,xy,cqy,wh,kc,3,0,ndk,e2,urz,0.3,xp,2.0782616,1.34728121567602,0.316226,1.62658577884944,ntg
no,291131,xy,fpj,wh,kc,3.74,1,ndk,e2,ghz,0,xp,11.134088,1.40174612986569,0.374171,1.93022139254894,akk
yes,37755,dt,fpj,zl,je,3.74,0,ndk,e2,pxe,0.2,rw,6.5917586,1.43011405958757,0.447206,2.20491810725622,akk
yes,408868,rh,cqy,wh,kc,3.32,0,ndk,e2,urz,0.3,xp,6.7678817,1.39624121024512,0.400004,1.88427055404429,bhe
no,454398,rh,fpj,ld,kc,1.41,0,ndk,e2,zgp,0.4,rw,5.358919,1.37012773905114,0.316071,1.51546239769622,bhe
no,501188,cu,fpj,uz,kc,1.73,0,ndk,e2,urz,0.3,rw,3.8257792,1.41291682885743,0.424271,1.625119109038,bhe
no,226379,xy,fpj,wh,kc,3.61,1,ndk,e2,ghz,0.2,xp,2.2478039,1.34728121567602,0.424271,1.99364167355334,bhe
no,516919,xy,fpj,zl,kc,3.61,0,ndk,e2,zgp,0.3,xp,6.7730767,1.32078103472952,0.316226,1.8813093370892,akk
no,116105,cu,fpj,zl,kc,3,0,ndk,e2,urz,0.2,xp,7.9557198,1.37443299498061,0.316071,1.68403269133652,bhe
no,277396,eb,fpj,ld,kc,3.74,0,ndk,e2,pxe,0.1,rw,8.5426332,1.36877637165667,0.316226,1.80394327649052,akk
no,28815,dt,fpj,zl,kc,3.16,0,ndk,e3,urz,0.3,ii,5.6663406,1.41857307596627,0.424271,1.98633703371802,akk
no,79619,eb,fpj,wh,je,2.45,0,ndk,e2,urz,0.2,wp,5.4058021,1.4024850751943,0.445868,1.70612137145919,bhe
no,534112,dt,cqy,kd,kc,1.41,0,ndk,e2,ghz,0.4,xp,5.5799667,1.30495796787837,0.316071,1.46619365537751,ntg
no,273606,cu,fpj,zl,kc,2,0,ndk,e2,urz,1,xp,9.8740843,1.3456834471343,0.423669,1.66307912491537,bhe
no,442227,cu,fpj,zl,kc,2.45,0,ndk,e2,urz,0.3,xp,10.369443,1.36510421101227,0.316071,1.58851655952406,bhe
no,188894,xy,fpj,wh,kc,3.74,0,ndk,e2,urz,0.5,xp,7.8893483,1.29445233005937,0.316226,1.84093590523814,bhe
no,344772,cu,fpj,sv,kc,3.32,0,ndk,e2,zgp,1,rw,5.9399357,1.52867827443581,0.447206,1.93430637417746,bhe
yes,391978,xy,fpj,wh,kc,3.61,0,ndk,e2,ghz,0,xp,10.702964,1.37683703572854,0.316226,1.88953141416705,bhe
no,36892,dt,fpj,zl,kc,3.46,0,ndk,e2,urz,0.8,xp,10.268504,1.40742880178509,0.400004,1.94855178706145,bhe
no,36055,eb,fpj,wh,je,3.46,0,ndk,e2,pxe,0,xp,7.6086693,1.30495796787837,0.374171,1.88423344969759,ntg
no,96393,xy,fpj,kd,kc,3.61,1,ndk,e2,ghz,0.7,xp,8.1301207,1.28982506362116,0.316226,1.6728930726724,bhe
no,59704,eb,fpj,wh,kc,3.46,0,ptn,e2,zgp,0.2,xp,4.3752615,1.29916821131066,0.316226,1.71442257672887,bhe
no,262026,dt,fpj,zl,je,3.46,0,ndk,e2,urz,0,xp,8.9051741,1.37549098080702,0.374171,1.74079060331065,bhe
no,324138,rh,fpj,sv,kc,3,1,ndk,e2,zgp,0.1,rw,11.236782,1.31906730628971,0.400004,1.85419849598362,bhe
no,232992,xy,fpj,wh,kc,0,0,ndk,e2,urz,0.2,xp,3.4725094,1.34350490190862,0.468822,1.58438135138415,akk
no,269017,cu,fpj,wh,kc,3.46,1,ndk,e2,pxe,0.7,xp,8.745194,1.55677798136296,0.447206,2.30999365186455,akk
yes,589986,dt,cqy,zl,kc,3.74,1,ndk,e2,urz,1.2,rw,3.9729567,1.3286269607905,0.374171,1.9799705038822,bhe
no,323320,cu,fpj,zl,kc,3.61,0,ndk,e2,zgp,0.2,xp,10.471084,1.38871121270789,0.400004,1.88432872309574,bhe
no,498787,cu,fpj,wh,kc,3.16,0,ndk,e2,urz,0.1,xp,10.133617,1.36193976451244,0.316226,1.64903937751859,bhe
no,60630,dt,fpj,uz,kc,3.16,0,ndk,e2,urz,1.2,rw,9.2473709,1.37801536275304,0.400004,1.78271255985724,akk
yes,437329,cu,fpj,zl,kc,3.61,0,ptn,e2,urz,0,rw,7.4051331,1.43011405958757,0.489894,2.36600548931869,bhe
yes,323722,dt,fpj,zl,kc,3.46,0,ptn,e3,urz,0.4,xp,10.488469,1.34205176086935,0.400004,2.07817526036293,bhe
no,82032,xy,fpj,zl,kc,3.46,0,ndk,e2,urz,0,xp,1.7210476,1.39038770783735,0.374171,1.89343539791086,akk
yes,236588,xy,fpj,uz,kc,3.61,0,ndk,e2,urz,0.3,rw,6.3658414,1.56568945499459,0.500008,2.31502760826572,akk
no,594929,cu,cqy,wh,kc,2.45,0,ndk,e2,urz,0.4,xp,11.095506,1.36193976451244,0.316226,1.56420381756361,bhe
no,578216,cu,cqy,zl,kc,2.83,0,ndk,e2,zgp,0.3,xp,8.9630512,1.38871121270789,0.374171,1.65456807689139,bhe
yes,385369,rh,fpj,wh,je,2.24,0,ndk,e2,urz,0.1,wp,1.8339715,1.37443299498061,0.316071,1.60394229749651,ntg
no,335190,xy,fpj,wh,kc,3.74,0,ndk,e2,ghz,0,rw,1.9892524,1.37455885815835,0.387302,1.91830062002603,bhe
yes,445682,xy,fpj,zl,kc,3.74,0,ptn,e7,ghz,0.2,xp,8.4678636,1.28878929095102,0.316226,1.76829582390864,bhe
no,410224,cu,fpj,zl,kc,2.24,0,ndk,e2,ghz,0.5,xp,8.0670628,1.40742880178509,0.3995,1.71169892801928,bhe
yes,374447,cu,fpj,wh,kc,3.61,0,ndk,e2,pxe,0.2,xp,8.3605223,1.43011405958757,0.374171,1.79380871019472,ywh
no,404508,dt,afs,uz,kc,3.32,1,ndk,e2,ghz,0.8,rw,9.6346923,1.43196611092729,0.447206,1.96583427509797,akk
no,287902,eb,fpj,zl,kc,3.61,0,ndk,e2,ghz,0.9,xp,3.4812092,1.40742880178509,0.400004,1.88402882485837,bhe
no,409585,cu,fpj,zl,je,2.65,0,ndk,e2,pxe,0.3,rw,9.36358,1.36193976451244,0.316226,1.59462426681075,bhe
yes,569046,cu,afs,sv,kc,0,0,ndk,e2,zgp,1,rw,9.5813408,1.39749929124711,0.399369,1.52522825558742,akk
no,307497,cu,fpj,sv,je,3.46,0,ndk,e2,urz,0.4,rw,7.6188907,1.36877637165667,0.316226,1.68359581451572,akk
no,295349,cu,cqy,uz,kc,0,0,ndk,e8,urz,0.2,rw,7.6867755,1.3626278319083,0.315588,1.46365213515008,ntg
no,9256,rh,fpj,wh,kc,2.24,0,ptn,e2,urz,0.3,wp,8.7185707,1.37482593894352,0.316071,1.53514230605505,ntg
no,315077,eb,fpj,wh,kc,2.83,0,ptn,e2,urz,0.3,wp,2.9125289,1.36877637165667,0.316226,1.6064228822329,akk
no,562407,xy,fpj,wh,kc,1.41,0,ndk,e2,urz,0.3,xp,1.2143651,1.42931075588491,0.400004,1.67972126678239,akk
no,487756,mf,fpj,sv,kc,0,0,ndk,e2,ghz,0.5,rw,2.8365438,1.34712803378388,0.315278,1.36226470017167,ntg
no,286517,xy,cqy,wh,kc,3.61,0,ndk,e2,urz,0,rw,7.8908185,1.28878929095102,0.316226,1.7075444224496,ntg
no,164669,rz,fpj,sv,kc,3,1,ndk,e2,zgp,1.1,rw,2.0139299,1.38210771151283,0.387302,1.87516595839407,bhe
no,135367,dt,fpj,wh,kc,2.65,0,ndk,e2,zgp,0.2,xp,10.373243,1.3507076423861,0.424271,1.74154980760025,bhe
no,517188,xy,rmv,uz,kc,3.16,1,ndk,e2,pxe,0.2,rw,9.1483453,1.3507076423861,0.316226,1.6201048151958,ntg
